group,poster_path,original_size,cls_elem,box_elem,rot_elem,dataset
food-menu,DAGUXgKepXY.png,"(1587, 2245)",T-G,"[595, 2031, 989, 2085]",0,pstylish7_food-menu
food-menu,DAGUXgKepXY.png,"(1587, 2245)",T-S,"[794, 267, 157, 65]",0,pstylish7_food-menu
food-menu,DAGUXgKepXY.png,"(1587, 2245)",T-S,"[794, 873, 376, 296]",0,pstylish7_food-menu
food-menu,DAGUXiYMbDE.png,"(1587, 2245)",T-G,"[784, 1208, 823, 1643]",0,pstylish7_food-menu
food-menu,DAGUXiYMbDE.png,"(1587, 2245)",T-G,"[823, 1842, 903, 1874]",0,pstylish7_food-menu
food-menu,DAGUXiYMbDE.png,"(1587, 2245)",T-G,"[823, 1922, 1081, 1957]",0,pstylish7_food-menu
food-menu,DAGUXiYMbDE.png,"(1587, 2245)",T-G,"[823, 1972, 980, 2005]",0,pstylish7_food-menu
food-menu,DAGUXiYMbDE.png,"(1587, 2245)",T-G,"[823, 2022, 998, 2058]",0,pstylish7_food-menu
food-menu,DAGUXiYMbDE.png,"(1587, 2245)",T-G,"[1246, 1845, 1338, 1877]",0,pstylish7_food-menu
food-menu,DAGUXiYMbDE.png,"(1587, 2245)",T-G,"[1246, 1922, 1332, 1951]",0,pstylish7_food-menu
food-menu,DAGUXiYMbDE.png,"(1587, 2245)",T-G,"[1246, 1972, 1332, 2002]",0,pstylish7_food-menu
food-menu,DAGUXiYMbDE.png,"(1587, 2245)",T-G,"[1246, 2025, 1326, 2055]",0,pstylish7_food-menu
food-menu,DAGUXiYMbDE.png,"(1587, 2245)",T-S,"[788, 803, 846, 846]",0,pstylish7_food-menu
food-menu,DAGUXskEYDw.png,"(1587, 2245)",E,"[79, 77, 162, 162]",0,pstylish7_food-menu
food-menu,DAGUXskEYDw.png,"(1587, 2245)",E,"[1424, 2082, 1510, 2167]",0,pstylish7_food-menu
food-menu,DAGUXskEYDw.png,"(1587, 2245)",T-G,"[174, 97, 852, 148]",0,pstylish7_food-menu
food-menu,DAGUXskEYDw.png,"(1587, 2245)",T-G,"[94, 174, 145, 663]",0,pstylish7_food-menu
food-menu,DAGUXskEYDw.png,"(1587, 2245)",T-G,"[1439, 1658, 1489, 2067]",0,pstylish7_food-menu
food-menu,DAGUXskEYDw.png,"(1587, 2245)",T-G,"[719, 2102, 1397, 2153]",0,pstylish7_food-menu
food-menu,DAGUXskEYDw.png,"(1587, 2245)",T-S,"[795, 1086, 663, 670]",0,pstylish7_food-menu
food-menu,DAGUYK8p8Z8.png,"(1587, 2245)",L,"[47, 103, 387, 162]",0,pstylish7_food-menu
food-menu,DAGUYK8p8Z8.png,"(1587, 2245)",T-G,"[1101, 106, 1507, 156]",0,pstylish7_food-menu
food-menu,DAGUYK8p8Z8.png,"(1587, 2245)",U,"[0, 79, 1587, 189]",0,pstylish7_food-menu
food-menu,DAGUYK8p8Z8.png,"(1587, 2245)",T-G,"[165, 387, 447, 479]",0,pstylish7_food-menu
food-menu,DAGUYK8p8Z8.png,"(1587, 2245)",T-G,"[79, 1436, 1350, 1593]",0,pstylish7_food-menu
food-menu,DAGUYK8p8Z8.png,"(1587, 2245)",T-G,"[77, 1640, 781, 1809]",0,pstylish7_food-menu
food-menu,DAGUYK8p8Z8.png,"(1587, 2245)",T-G,"[77, 1851, 918, 2016]",0,pstylish7_food-menu
food-menu,DAGUYK8p8Z8.png,"(1587, 2245)",T-G,"[68, 2090, 1060, 2176]",0,pstylish7_food-menu
food-menu,DAGUYK8p8Z8.png,"(1587, 2245)",T-G,"[1140, 1774, 1403, 1865]",0,pstylish7_food-menu
food-menu,DAGUYK8p8Z8.png,"(1587, 2245)",T-G,"[1187, 1874, 1362, 1925]",0,pstylish7_food-menu
food-menu,DAGUYK8p8Z8.png,"(1587, 2245)",U,"[68, 308, 541, 562]",0,pstylish7_food-menu
food-menu,DAGUYK8p8Z8.png,"(1587, 2245)",U,"[1045, 1664, 1504, 2037]",0,pstylish7_food-menu
food-menu,DAGUYLDaiIQ.png,"(1587, 2245)",T-G,"[565, 1987, 1015, 2043]",0,pstylish7_food-menu
food-menu,DAGUYLDaiIQ.png,"(1587, 2245)",T-G,"[1009, 1643, 1107, 1768]",0,pstylish7_food-menu
food-menu,DAGUYLDaiIQ.png,"(1587, 2245)",U,"[938, 1590, 1178, 1827]",0,pstylish7_food-menu
food-menu,DAGUYLDaiIQ.png,"(1587, 2245)",T-S,"[754, 432, 611, 238]",0,pstylish7_food-menu
food-menu,DAGUYLDaiIQ.png,"(1587, 2245)",T-S,"[775, 699, 592, 222]",0,pstylish7_food-menu
food-menu,DAGUYRftuJQ.png,"(1414, 2000)",T-G,"[229, 42, 667, 150]",0,pstylish7_food-menu
food-menu,DAGUYRftuJQ.png,"(1414, 2000)",T-G,"[229, 155, 696, 250]",0,pstylish7_food-menu
food-menu,DAGUYRftuJQ.png,"(1414, 2000)",T-S,"[462, 642, 326, 323]",0,pstylish7_food-menu
food-menu,DAGUYRftuJQ.png,"(1414, 2000)",T-S,"[1055, 436, 326, 323]",0,pstylish7_food-menu
food-menu,DAGUYRftuJQ.png,"(1414, 2000)",T-S,"[961, 1077, 326, 323]",0,pstylish7_food-menu
food-menu,DAGUYRftuJQ.png,"(1414, 2000)",T-S,"[319, 1290, 326, 323]",0,pstylish7_food-menu
food-menu,DAGUYRftuJQ.png,"(1414, 2000)",T-S,"[982, 1771, 354, 352]",0,pstylish7_food-menu
food-menu,DAGUYUB35Lo1.png,"(1414, 2000)",L,"[963, 1620, 1226, 1722]",0,pstylish7_food-menu
food-menu,DAGUYUB35Lo1.png,"(1414, 2000)",T-G,"[955, 1733, 1327, 1915]",0,pstylish7_food-menu
food-menu,DAGUYUB35Lo1.png,"(1414, 2000)",T-S,"[736, 790, 658, 637]",0,pstylish7_food-menu
food-menu,DAGUYUB35Lo2.png,"(1414, 2000)",L,"[150, 100, 411, 205]",0,pstylish7_food-menu
food-menu,DAGUYUB35Lo2.png,"(1414, 2000)",T-G,"[137, 213, 511, 398]",0,pstylish7_food-menu
food-menu,DAGUYUB35Lo2.png,"(1414, 2000)",T-S,"[721, 1197, 658, 637]",0,pstylish7_food-menu
food-menu,DAGUYUB35Lo3.png,"(1414, 2000)",L,"[875, 89, 1134, 184]",0,pstylish7_food-menu
food-menu,DAGUYUB35Lo3.png,"(1414, 2000)",T-G,"[860, 197, 1240, 387]",0,pstylish7_food-menu
food-menu,DAGUYUB35Lo3.png,"(1414, 2000)",T-S,"[719, 1209, 658, 637]",0,pstylish7_food-menu
food-menu,DAGUYWCObmQ1.png,"(1414, 2000)",T-G,"[166, 116, 1234, 277]",0,pstylish7_food-menu
food-menu,DAGUYWCObmQ1.png,"(1414, 2000)",T-G,"[580, 313, 897, 361]",0,pstylish7_food-menu
food-menu,DAGUYWCObmQ1.png,"(1414, 2000)",T-G,"[1071, 1609, 1237, 1688]",0,pstylish7_food-menu
food-menu,DAGUYWCObmQ1.png,"(1414, 2000)",T-G,"[757, 1699, 1174, 1791]",0,pstylish7_food-menu
food-menu,DAGUYWCObmQ1.png,"(1414, 2000)",T-S,"[750, 1139, 481, 489]",0,pstylish7_food-menu
food-menu,DAGUYWCObmQ2.png,"(1414, 2000)",T-G,"[174, 110, 1232, 279]",0,pstylish7_food-menu
food-menu,DAGUYWCObmQ2.png,"(1414, 2000)",T-G,"[1087, 1593, 1253, 1672]",0,pstylish7_food-menu
food-menu,DAGUYWCObmQ2.png,"(1414, 2000)",T-G,"[817, 1701, 1232, 1794]",0,pstylish7_food-menu
food-menu,DAGUYWCObmQ2.png,"(1414, 2000)",T-G,"[585, 313, 897, 361]",0,pstylish7_food-menu
food-menu,DAGUYWCObmQ2.png,"(1414, 2000)",T-S,"[711, 1055, 481, 489]",0,pstylish7_food-menu
food-menu,DAGUYWCObmQ3.png,"(1414, 2000)",T-G,"[168, 110, 1232, 279]",0,pstylish7_food-menu
food-menu,DAGUYWCObmQ3.png,"(1414, 2000)",T-G,"[583, 308, 899, 364]",0,pstylish7_food-menu
food-menu,DAGUYWCObmQ3.png,"(1414, 2000)",T-G,"[1047, 1509, 1213, 1585]",0,pstylish7_food-menu
food-menu,DAGUYWCObmQ3.png,"(1414, 2000)",T-G,"[770, 1625, 1182, 1715]",0,pstylish7_food-menu
food-menu,DAGUYWCObmQ3.png,"(1414, 2000)",T-S,"[635, 1136, 558, 551]",0,pstylish7_food-menu
food-menu,DAGUYWCObmQ4.png,"(1414, 2000)",T-G,"[171, 110, 1237, 277]",0,pstylish7_food-menu
food-menu,DAGUYWCObmQ4.png,"(1414, 2000)",T-G,"[585, 308, 897, 366]",0,pstylish7_food-menu
food-menu,DAGUYWCObmQ4.png,"(1414, 2000)",T-G,"[113, 1496, 282, 1580]",0,pstylish7_food-menu
food-menu,DAGUYWCObmQ4.png,"(1414, 2000)",T-G,"[121, 1593, 530, 1686]",0,pstylish7_food-menu
food-menu,DAGUYWCObmQ4.png,"(1414, 2000)",T-S,"[747, 1007, 619, 612]",0,pstylish7_food-menu
food-menu,DAGUYaEn3og.png,"(1414, 2000)",T-G,"[846, 1102, 1192, 1234]",0,pstylish7_food-menu
food-menu,DAGUYaEn3og.png,"(1414, 2000)",T-G,"[802, 1242, 1232, 1372]",0,pstylish7_food-menu
food-menu,DAGUYaEn3og.png,"(1414, 2000)",T-G,"[765, 1422, 1274, 1482]",0,pstylish7_food-menu
food-menu,DAGUYaEn3og.png,"(1414, 2000)",T-G,"[725, 1506, 1319, 1567]",0,pstylish7_food-menu
food-menu,DAGUYaEn3og.png,"(1414, 2000)",T-G,"[889, 1641, 1131, 1686]",0,pstylish7_food-menu
food-menu,DAGUYaEn3og.png,"(1414, 2000)",U,"[844, 1614, 1182, 1715]",0,pstylish7_food-menu
food-menu,DAGUYaEn3og.png,"(1414, 2000)",E,"[87, 1854, 145, 1915]",0,pstylish7_food-menu
food-menu,DAGUYaEn3og.png,"(1414, 2000)",E,"[393, 1857, 448, 1915]",0,pstylish7_food-menu
food-menu,DAGUYaEn3og.png,"(1414, 2000)",E,"[854, 1854, 915, 1915]",0,pstylish7_food-menu
food-menu,DAGUYaEn3og.png,"(1414, 2000)",T-G,"[155, 1865, 343, 1902]",0,pstylish7_food-menu
food-menu,DAGUYaEn3og.png,"(1414, 2000)",T-G,"[459, 1870, 815, 1902]",0,pstylish7_food-menu
food-menu,DAGUYaEn3og.png,"(1414, 2000)",T-G,"[928, 1865, 1306, 1905]",0,pstylish7_food-menu
food-menu,DAGUYaEn3og.png,"(1414, 2000)",T-S,"[1451, 105, 885, 797]",0,pstylish7_food-menu
food-menu,DAGUYaEn3og.png,"(1414, 2000)",T-S,"[10, 1008, 758, 740]",0,pstylish7_food-menu
food-menu,DAGUYeMS8ng1.png,"(1414, 2000)",T-G,"[437, 166, 992, 240]",0,pstylish7_food-menu
food-menu,DAGUYeMS8ng1.png,"(1414, 2000)",T-G,"[620, 269, 812, 306]",0,pstylish7_food-menu
food-menu,DAGUYeMS8ng1.png,"(1414, 2000)",T-G,"[939, 1633, 1063, 1696]",0,pstylish7_food-menu
food-menu,DAGUYeMS8ng1.png,"(1414, 2000)",U,"[889, 1556, 1121, 1788]",0,pstylish7_food-menu
food-menu,DAGUYeMS8ng1.png,"(1414, 2000)",U,"[583, 263, 846, 311]",0,pstylish7_food-menu
food-menu,DAGUYeMS8ng1.png,"(1414, 2000)",T-S,"[768, 1238, 443, 448]",0,pstylish7_food-menu
food-menu,DAGUYeMS8ng2.png,"(1414, 2000)",T-G,"[440, 166, 986, 242]",0,pstylish7_food-menu
food-menu,DAGUYeMS8ng2.png,"(1414, 2000)",T-G,"[620, 266, 812, 308]",0,pstylish7_food-menu
food-menu,DAGUYeMS8ng2.png,"(1414, 2000)",U,"[583, 263, 846, 311]",0,pstylish7_food-menu
food-menu,DAGUYeMS8ng2.png,"(1414, 2000)",T-G,"[366, 1564, 506, 1638]",0,pstylish7_food-menu
food-menu,DAGUYeMS8ng2.png,"(1414, 2000)",U,"[308, 1472, 564, 1730]",0,pstylish7_food-menu
food-menu,DAGUYeMS8ng2.png,"(1414, 2000)",T-S,"[597, 1070, 443, 448]",0,pstylish7_food-menu
food-menu,DAGUYeMS8ng3.png,"(1414, 2000)",T-G,"[440, 166, 986, 240]",0,pstylish7_food-menu
food-menu,DAGUYeMS8ng3.png,"(1414, 2000)",T-G,"[617, 266, 815, 311]",0,pstylish7_food-menu
food-menu,DAGUYeMS8ng3.png,"(1414, 2000)",U,"[583, 263, 846, 311]",0,pstylish7_food-menu
food-menu,DAGUYeMS8ng3.png,"(1414, 2000)",T-G,"[891, 1546, 1015, 1614]",0,pstylish7_food-menu
food-menu,DAGUYeMS8ng3.png,"(1414, 2000)",U,"[839, 1461, 1071, 1696]",0,pstylish7_food-menu
food-menu,DAGUYeMS8ng3.png,"(1414, 2000)",T-S,"[752, 1060, 443, 448]",0,pstylish7_food-menu
food-menu,DAGUYeMS8ng4.png,"(1414, 2000)",T-G,"[443, 168, 986, 240]",0,pstylish7_food-menu
food-menu,DAGUYeMS8ng4.png,"(1414, 2000)",T-G,"[614, 269, 815, 306]",0,pstylish7_food-menu
food-menu,DAGUYeMS8ng4.png,"(1414, 2000)",U,"[583, 263, 846, 311]",0,pstylish7_food-menu
food-menu,DAGUYeMS8ng4.png,"(1414, 2000)",T-G,"[451, 1598, 598, 1675]",0,pstylish7_food-menu
food-menu,DAGUYeMS8ng4.png,"(1414, 2000)",U,"[408, 1514, 649, 1749]",0,pstylish7_food-menu
food-menu,DAGUYeMS8ng4.png,"(1414, 2000)",T-S,"[721, 1096, 545, 521]",0,pstylish7_food-menu
food-menu,DAGUYz4Oibg1.png,"(1414, 2000)",L,"[852, 153, 1089, 218]",0,pstylish7_food-menu
food-menu,DAGUYz4Oibg1.png,"(1414, 2000)",T-G,"[686, 253, 1234, 319]",0,pstylish7_food-menu
food-menu,DAGUYz4Oibg1.png,"(1414, 2000)",U,"[659, 234, 1255, 343]",0,pstylish7_food-menu
food-menu,DAGUYz4Oibg1.png,"(1414, 2000)",T-G,"[1023, 1670, 1174, 1736]",0,pstylish7_food-menu
food-menu,DAGUYz4Oibg1.png,"(1414, 2000)",T-G,"[1205, 1688, 1255, 1728]",0,pstylish7_food-menu
food-menu,DAGUYz4Oibg1.png,"(1414, 2000)",U,"[1184, 1659, 1277, 1751]",0,pstylish7_food-menu
food-menu,DAGUYz4Oibg1.png,"(1414, 2000)",U,"[741, 1290, 918, 1467]",0,pstylish7_food-menu
food-menu,DAGUYz4Oibg1.png,"(1414, 2000)",T-G,"[781, 1329, 868, 1435]",0,pstylish7_food-menu
food-menu,DAGUYz4Oibg1.png,"(1414, 2000)",E,"[108, 1878, 166, 1936]",0,pstylish7_food-menu
food-menu,DAGUYz4Oibg1.png,"(1414, 2000)",T-G,"[176, 1878, 350, 1939]",0,pstylish7_food-menu
food-menu,DAGUYz4Oibg1.png,"(1414, 2000)",T-G,"[377, 1881, 641, 1920]",0,pstylish7_food-menu
food-menu,DAGUYz4Oibg1.png,"(1414, 2000)",T-G,"[852, 1881, 1313, 1926]",0,pstylish7_food-menu
food-menu,DAGUYz4Oibg1.png,"(1414, 2000)",T-S,"[506, 804, 587, 657]",0,pstylish7_food-menu
food-menu,DAGUYz4Oibg2.png,"(1414, 2000)",L,"[846, 153, 1089, 218]",0,pstylish7_food-menu
food-menu,DAGUYz4Oibg2.png,"(1414, 2000)",T-G,"[683, 248, 1237, 316]",0,pstylish7_food-menu
food-menu,DAGUYz4Oibg2.png,"(1414, 2000)",U,"[662, 229, 1253, 340]",0,pstylish7_food-menu
food-menu,DAGUYz4Oibg2.png,"(1414, 2000)",T-G,"[116, 796, 369, 881]",0,pstylish7_food-menu
food-menu,DAGUYz4Oibg2.png,"(1414, 2000)",T-G,"[401, 817, 451, 862]",0,pstylish7_food-menu
food-menu,DAGUYz4Oibg2.png,"(1414, 2000)",U,"[372, 786, 480, 891]",0,pstylish7_food-menu
food-menu,DAGUYz4Oibg2.png,"(1414, 2000)",T-G,"[94, 1374, 372, 1451]",0,pstylish7_food-menu
food-menu,DAGUYz4Oibg2.png,"(1414, 2000)",T-G,"[403, 1393, 461, 1440]",0,pstylish7_food-menu
food-menu,DAGUYz4Oibg2.png,"(1414, 2000)",U,"[377, 1361, 488, 1469]",0,pstylish7_food-menu
food-menu,DAGUYz4Oibg2.png,"(1414, 2000)",T-G,"[1248, 791, 1356, 897]",0,pstylish7_food-menu
food-menu,DAGUYz4Oibg2.png,"(1414, 2000)",U,"[1205, 738, 1408, 947]",0,pstylish7_food-menu
food-menu,DAGUYz4Oibg2.png,"(1414, 2000)",T-S,"[960, 1418, 587, 657]",0,pstylish7_food-menu
